,bus_id,search_name,name,search_address,address_y,max_seats,risk_level,inspect_score,price,cat_1,cat_2,zip_code,latitude,longitude,review_count,rating,closed
121,auntie-annes-soft-pretzel-los-angeles-2,AUNTIE ANNES,Auntie Anne's Soft Pretzel,3650 W MLK BLVD,3650 W MLK BLVD,30,2,95.0,$,pretzels,pretzels,90008,34.01043,-118.33666,5,3.0,False
122,auntie-dees-pan-de-manila-los-angeles,AUNTIE DEES PAN DE MANILA,Auntie Dee's Pan De Manila,3756 W AVENUE 40,3756 W AVENUE 40,30,3,91.0,$,bakeries,filipino,90065,34.11974,-118.22735,53,4.0,False
123,avenue-2-grill-los-angeles,AVENUE 2 GRILL,Avenue 2 Grill,3456 WILSHIRE BLVD,3456 WILSHIRE BLVD,30,3,90.0,$,tradamerican,mexican,90010,34.0617267,-118.2995737,90,3.0,False
124,awash-restaurant-los-angeles,AWASH RESTAURANT,Awash Restaurant,5990 1/2 W PICO BLVD,5990 1/2 W PICO BLVD,60,3,91.0,$$,ethiopian,ethiopian,90035,34.0519828796,-118.370674133,318,4.5,False
125,ayara-thai-cuisine-los-angeles,AYARA THAI CUISINE,Ayara Thai Cuisine,6245 W 87TH ST,6245 W 87TH ST,150,3,90.0,$$,thai,catering,90045,33.9587783813,-118.394515991,1536,4.0,False
126,b-and-k-sugar-arts-lab-los-angeles,B & K ARTS LAB,B&K Sugar Arts Lab,2835 S ROBERTSON BLVD,2835 S ROBERTSON BLVD,30,2,95.0,$$,bakeries,chocolate,90034,34.0362078922,-118.389057874,6,4.5,False
127,bcd-tofu-house-los-angeles-2,B C D TOFU HOUSE,BCD Tofu House,869 S WESTERN AVE,869 S WESTERN AVE,150,3,92.0,$$,korean,korean,90005,34.0561103821,-118.309402466,673,3.5,False
128,b-d-burgers-los-angeles,B D BURGERS,B.D. Burgers,10203 S CENTRAL AVE,10203 S CENTRAL AVE,30,3,93.0,$,burgers,burgers,90002,33.944,-118.25446,36,3.0,False
129,b-sweet-dessert-bar-los-angeles-2,B SWEET DESSERT BAR,B Sweet Dessert Bar,2005 S SAWTELLE BLVD,2005 S SAWTELLE BLVD,30,2,98.0,$,desserts,bakeries,90025,34.040568,-118.443761,721,4.0,False
130,bad-sushi-los-angeles,B.A.D. SUSHI,BAD Sushi,11617 SANTA MONICA BLVD,11617 SANTA MONICA BLVD,60,3,93.0,$$,japanese,sushi,90025,34.04462,-118.45474,395,4.0,False
131,ohana-burger-los-angeles-2,BACHI BURGER,Ohana Burger,2030 S SAWTELLE BLVD,2030 S SAWTELLE BLVD,60,3,95.0,$$,burgers,burgers,90025,34.04029,-118.44265,683,4.0,False
132,the-backyard-at-4518-los-angeles-4,BACKYARD 4518,The Backyard At 4518,4518 HOLLYWOOD BLVD,4518 HOLLYWOOD BLVD,150,3,86.0,$$,italian,pizza,90027,34.0985122,-118.2879672,151,4.0,True
133,backyard-bowls-los-angeles,BACKYARD BOWLS,Backyard Bowls,8303 BEVERLY BLVD,8303 BEVERLY BLVD,60,3,96.0,$,breakfast_brunch,vegetarian,90048,34.0761210769,-118.370271251,255,4.5,False
134,baek-ha-chong-los-angeles,BAEK HWA FAMILY RESTAURANT,Baek Ha Chong,3929 W OLYMPIC BLVD,3929 W OLYMPIC BLVD,60,3,88.0,$$,korean,korean,90019,34.0538778,-118.320434,54,4.0,False
135,bagelworks-cafe-los-angeles-5,BAGELWORKS CAFE,Bagelworks Cafe,12222 WILSHIRE BLVD,12222 WILSHIRE BLVD,30,3,99.0,$,bagels,sandwiches,90025,34.0426412,-118.4685817,76,4.0,False
136,baja-buds-los-angeles,BAJA BUDS,Baja Bud's,11205 NATIONAL BLVD,11205 NATIONAL BLVD,60,3,94.0,$,mexican,mexican,90064,34.027431488,-118.429290771,214,3.5,False
137,baja-buds-los-angeles-2,BAJA BUDS,Baja Bud's,11819 WILSHIRE BLVD,11819 WILSHIRE BLVD,60,3,97.0,$,mexican,hotdogs,90025,34.0481,-118.46312,85,3.5,False
138,baja-fresh-mexican-grill-west-l-a,BAJA FRESH,Baja Fresh Mexican Grill,2210 SAWTELLE BLVD,2210 SAWTELLE BLVD,60,3,95.0,$,mexican,hotdogs,90064,34.0373932566,-118.440323845,74,3.5,False
139,baja-fresh-mexican-grill-los-angeles-6,BAJA FRESH,Baja Fresh Mexican Grill,5757 WILSHIRE BLVD,5757 WILSHIRE BLVD,150,3,95.0,$,mexican,hotdogs,90036,34.0629710091,-118.353894989,69,3.0,False
140,baja-fresh-mexican-grill-los-angeles-7,BAJA FRESH,Baja Fresh Mexican Grill,6922 HOLLYWOOD BLVD,6922 HOLLYWOOD BLVD,150,3,93.0,$,mexican,tex-mex,90028,34.1014051,-118.3411133,74,3.0,False
141,bak-kung-2-korean-bbq-los-angeles,BAK KUNG KOREAN BBQ 2,Bak kung 2 Korean BBQ,233 S VERMONT AVE,233 S VERMONT AVE,150,3,92.0,$$,bbq,korean,90004,34.0694896,-118.2919371,145,4.0,False
142,balcony-coffee-and-tea-los-angeles,BALCONY,Balcony Coffee and Tea,314 N WESTERN AVE,314 N WESTERN AVE,30,2,99.0,$,coffee,coffee,90004,34.0767850139,-118.309007289,72,5.0,False
143,birrieria-baldomeros-no-2-los-angeles,BALDOMEROS,Birrieria Baldomero's No 2,3104 S MAPLE AVE,3104 S MAPLE AVE,60,3,95.0,$$,mexican,mexican,90011,34.019427225,-118.267942965,5,5.0,False
144,baldoria-los-angeles,BALDORIA,Baldoria,243 S SAN PEDRO ST,243 S SAN PEDRO ST,60,3,92.0,$$,cocktailbars,pizza,90012,34.0482589,-118.2423212,130,4.5,False
145,bamboo-restaurant-los-angeles-3,BAMBOO,Bamboo Restaurant,10835 VENICE BLVD,10835 VENICE BLVD,150,3,82.0,$$,caribbean,latin,90034,34.017369,-118.410284,319,4.0,False
146,bamboo-express-chinese-cuisine-los-angeles,BAMBOO EXPRESS & CHINESE CUISINE,Bamboo Express Chinese Cuisine,1548 W PICO BLVD,1548 W PICO BLVD,30,3,93.0,,chinese,chinese,90015,34.044136,-118.2761536,5,1.5,False
147,bamboo-inn-los-angeles,BAMBOO INN,Bamboo Inn,2005 W 7TH ST,2005 W 7TH ST,60,3,87.0,$,chinese,chinese,90057,34.0560729057,-118.275822625,48,4.0,False
148,bamboo-restaurant-los-angeles-4,BAMBOO RESTAURANT,Bamboo Restaurant,4808 MELROSE AVE,4808 MELROSE AVE,150,3,92.0,$$,chinese,korean,90029,34.0834021165,-118.304787385,16,4.0,True
149,bandera-los-angeles-6,BANDERA,Bandera,11700 WILSHIRE BLVD,11700 WILSHIRE BLVD,151,3,91.0,$$$,newamerican,jazzandblues,90025,34.048937,-118.460995,830,4.0,False
150,bang-na-thai-fusion-los-angeles-3,BANG NA,Bang Na Thai Fusion,637 N SPRING ST,637 N SPRING ST,30,3,90.0,$$,thai,asianfusion,90012,34.0588322,-118.2385676,116,3.5,False
151,bangkok-grill-los-angeles-2,BANGKOK GRILL,Bangkok Grill,2770 FLETCHER DR,2770 FLETCHER DR,60,3,90.0,$,thai,thai,90039,34.1113967896,-118.249893188,64,3.5,False
152,baobab-los-angeles,BAO BAB,BaoBab,333 S ALAMEDA ST,333 S ALAMEDA ST,30,3,91.0,$,asianfusion,asianfusion,90013,34.0443543345,-118.238124177,41,4.5,False
153,baohaus-los-angeles-11,BAOHAUS,BaoHaus,727 N BORADWAY,727 N BORADWAY,30,3,94.0,$$,taiwanese,chinese,90012,34.0614013672,-118.239501953,151,4.0,False
154,bar-ama-los-angeles,BAR AMA,BAR Ama,118 W 4TH ST,118 W 4TH ST,150,3,94.0,$$,tex-mex,cocktailbars,90013,34.048336,-118.2477798,895,4.0,False
155,bar-food-los-angeles-2,BAR FOOD,Bar Food,12217 WILSHIRE BLVD,12217 WILSHIRE BLVD,150,3,95.0,$$,gastropubs,gastropubs,90025,34.0433959961,-118.468902588,656,3.5,False
156,bar-marmont-los-angeles,BAR MARMONT,Bar Marmont,8171 W SUNSET BLVD,8171 W SUNSET BLVD,60,3,93.0,$$$,newamerican,lounges,90046,34.09827,-118.36743,485,3.5,False
157,baracoa-cuban-cafe-los-angeles,BARACOA CUBAN RESTAURANT,Baracoa Cuban Cafe,3175 GLENDALE BLVD,3175 GLENDALE BLVD,30,3,90.0,$$,cuban,cuban,90039,34.1176490784,-118.261779785,312,3.5,False
158,barbaras-at-the-brewery-los-angeles-3,BARBARAS AT THE BREWERY,Barbara's At The Brewery,620 MOULTON AVE,620 MOULTON AVE,150,3,94.0,$$,newamerican,bars,90031,34.0647753054,-118.218076515,177,4.0,False
159,barbrix-los-angeles,BARBRIX,Barbrix,2442 HYPERION AVE,2442 HYPERION AVE,60,3,94.0,$$,wine_bars,tapasmallplates,90027,34.1040887,-118.2731998,930,4.0,False
160,bardonna-los-angeles-3,BARDONNA,Bardonna,139 1/2 N LARCHMONT BLVD,139 1/2 N LARCHMONT BLVD,30,2,92.0,$$,coffee,breakfast_brunch,90004,34.0740599529,-118.323818945,52,4.0,False
161,barham-plaza-deli-los-angeles,BARHAM PLAZA DELI,Barham Plaza Deli,3800 BARHAM BLVD,3800 BARHAM BLVD,30,2,90.0,$,delis,delis,90068,34.14384,-118.34073,10,4.5,False
162,barista-society-los-angeles-3,BARISTA SOCIETY,Barista Society,800 N ALAMEDA ST,800 N ALAMEDA ST,30,1,93.0,$,coffee,bakeries,90012,34.055425,-118.2357567,86,4.0,False
163,barnes-and-noble-cafe-los-angeles,BARNES & NOBLE CAFE,Barnes And Noble Cafe,189 THE GROVE DR,189 THE GROVE DR,60,2,90.0,$$,cafes,coffee,90036,34.0713424683,-118.356903076,7,1.5,False
164,barneys-gourmet-hamburgers-los-angeles-4,BARNEYS HAMBURGERS,Barney's Gourmet Hamburgers,11660 SAN VICENTE BLVD,11660 SAN VICENTE BLVD,60,3,95.0,$$,tradamerican,burgers,90049,34.0536751,-118.4640971,326,3.5,False
165,barton-g-los-angeles-6,BARTON G - THE RESTAURANT,Barton G,861 N LA CIENGA BLVD,861 N LA CIENGA BLVD,150,3,93.0,$$$,tradamerican,tradamerican,90069,34.0869539412,-118.376752998,1191,3.5,False
166,basket-burger-cafe-los-angeles,BASKET BURGER,Basket Burger Cafe,1264 S ATLANTIC BLVD,1264 S ATLANTIC BLVD,30,3,91.0,$,tradamerican,tradamerican,90022,34.0143508911,-118.158790588,88,4.5,False
167,baskin-robbins-los-angeles-43,BASKIN ROBBINS,Baskin Robbins,1375 W ADAMS BLVD,1375 W ADAMS BLVD,30,1,99.0,$,icecream,icecream,90007,34.0328971309,-118.291118326,14,4.5,False
168,baskin-robbins-ice-cream-and-yogurt-los-angeles,BASKIN ROBBINS,Baskin-Robbins Ice Cream & Yogurt,1693 N EASTERN AVE,1693 N EASTERN AVE,30,1,96.0,$,icecream,icecream,90063,34.0610909,-118.1740579,16,2.5,False
169,baskin-robbins-los-angeles-45,BASKIN ROBBINS,Baskin Robbins,1723 IMPERIAL HWY,1723 IMPERIAL HWY,30,2,93.0,$,icecream,icecream,90047,33.9311538,-118.307491,16,2.5,False
170,baskin-robbins-los-angeles-27,BASKIN ROBBINS,Baskin-Robbins,1832 N WESTERN AVE,1832 N WESTERN AVE,30,1,97.0,$,icecream,icecream,90027,34.104322,-118.3091451,21,3.0,False
171,baskin-robbins-los-angeles-37,BASKIN ROBBINS,Baskin-Robbins,1954 W SLAUSON AVE,1954 W SLAUSON AVE,30,1,93.0,$,icecream,icecream,90047,33.9890753478,-118.312849849,12,3.5,False
172,baskin-robbins-los-angeles-47,BASKIN ROBBINS,Baskin-Robbins,2700 E 1ST ST,2700 E 1ST ST,30,1,97.0,$,icecream,icecream,90033,34.04161,-118.20589,17,4.0,False
173,baskin-robbins-los-angeles-36,BASKIN ROBBINS,Baskin-Robbins,3516 W SUNSET BLVD,3516 W SUNSET BLVD,30,1,97.0,$,icecream,icecream,90026,34.0888091,-118.2766178,16,3.5,False
174,baskin-robbins-los-angeles-9,BASKIN ROBBINS,Baskin Robbins,4048 W 3RD ST,4048 W 3RD ST,30,1,95.0,$,icecream,icecream,90020,34.069132,-118.301965,45,3.5,False
175,baskin-robbins-los-angeles-18,BASKIN ROBBINS,Baskin Robbins,5039 WHITTIER BLVD,5039 WHITTIER BLVD,30,1,98.0,$$,icecream,icecream,90022,34.0214195,-118.1605911,4,3.0,False
176,baskin-robbins-los-angeles-38,BASKIN ROBBINS,Baskin-Robbins,5802 N FIGUEROA ST,5802 N FIGUEROA ST,30,1,96.0,$,icecream,icecream,90042,34.1098556519,-118.191612244,17,3.0,False
177,baskin-robbins-los-angeles-8,BASKIN ROBBINS 31 FLAVORS,Baskin Robbins,11127 VENICE BLVD,11127 VENICE BLVD,30,1,96.0,$,icecream,icecream,90034,34.0136633036,-118.416435411,32,2.5,False
178,baskin-robbins-los-angeles-17,BASKIN ROBBINS 31 FLAVORS,Baskin Robbins,11658 WILSHIRE BLVD,11658 WILSHIRE BLVD,30,1,95.0,$,icecream,icecream,90025,34.050099,-118.460194,48,4.0,False
179,baskin-robbins-los-angeles-28,BASKIN ROBBINS 31 FLAVORS,Baskin-Robbins,4066 VICTORIA AVE,4066 VICTORIA AVE,30,1,94.0,$,icecream,icecream,90008,34.0133795,-118.3379311,28,1.5,False
180,baskin-robbins-los-angeles-27,BASKIN ROBBINS ICE CREAM,Baskin-Robbins,1832 N WESTERN AVE,1832 N WESTERN AVE,30,1,93.0,$,icecream,icecream,90027,34.104322,-118.3091451,21,3.0,False
181,baskin-robbins-los-angeles-24,BASKINS ROBBINS,Baskin-Robbins,1800 S ROBERTSON BLVD,1800 S ROBERTSON BLVD,30,1,93.0,$,icecream,icecream,90035,34.0464774,-118.385881,40,2.5,False
182,bbq-chicken-los-angeles-3,BBQ CHICKEN,BBQ Chicken,10970 LE CONTE AVE,10970 LE CONTE AVE,30,3,91.0,$,bbq,chicken_wings,90024,34.0635150562,-118.447766097,213,3.5,False
183,bbq-crown-wood-grilled-duck-los-angeles,BBQ CROWN,BBQ CROWN Wood Grilled Duck,3076 W 8TH ST,3076 W 8TH ST,30,3,91.0,$$,korean,korean,90057,34.0576449,-118.2939117,15,4.0,True
184,bcd-tofu-house-los-angeles,BCD TOFU HOUSE,BCD Tofu House,3575 WILSHIRE BLVD,3575 WILSHIRE BLVD,150,3,90.0,$$,korean,korean,90010,34.0620862485,-118.302658449,2098,3.5,False
185,beach-house-creamery-los-angeles,BEACH HOUSE CREAMERY,Beach House Creamery,2337 ROSCOMORE RD,2337 ROSCOMORE RD,30,2,100.0,$$,icecream,icecream,90077,34.1166610718,-118.464424133,9,4.5,True
186,beaming-organic-superfood-cafe-los-angeles,BEAMING WELLNESS,Beaming Organic Superfood Cafe,131 BARRINGTON AVE,131 BARRINGTON AVE,30,2,94.0,$$,juicebars,gourmet,90049,34.0645232052,-118.469243422,55,4.5,False
187,cafe-beantage-los-angeles-2,BEANTAGE,Cafe Beantage,345 S BROADWAY,345 S BROADWAY,30,1,97.0,$,coffee,bagels,90013,34.0500456,-118.2490788,78,5.0,False
188,beard-papas-los-angeles-6,BEARD PAPAS,Beard Papa's,2130 SAWTELLE BLVD,2130 SAWTELLE BLVD,30,2,96.0,$,desserts,bakeries,90025,34.0392504531,-118.441652498,703,4.0,False
189,bebinca-los-angeles-3,BEBINCA,Bebinca,1001 S VERMONT AVE,1001 S VERMONT AVE,30,2,92.0,$,shavedice,juicebars,90006,34.051988848,-118.292030208,51,4.0,False
190,becks-burgers-and-bbq-los-angeles,BECKS BURGERS,Becks Burgers and BBQ,10425 S AVALON BLVD,10425 S AVALON BLVD,30,3,96.0,$,newamerican,burgers,90003,33.9411964417,-118.265518188,4,5.0,False
191,beefsteak-los-angeles,BEEF STEAK,Beefsteak,7661 MELROSE AVE,7661 MELROSE AVE,150,3,94.0,$$,vegetarian,juicebars,90046,34.0838579963,-118.356819637,20,4.0,False
192,bella-coco-cafe-los-angeles-2,BELLA COCO CAFE,Bella Coco Cafe,1001 WILSHIRE BLVD,1001 WILSHIRE BLVD,30,2,98.0,$,cafes,pizza,90017,34.0515935344,-118.26146,17,4.5,False
193,bella-pita-los-angeles,BELLA PITA,Bella Pita,960 GAYLEY AVE,960 GAYLEY AVE,30,3,90.0,$,mideastern,sandwiches,90024,34.062762,-118.4481571,669,4.0,False
194,belle-vie-food-and-wine-los-angeles,BELLE VIE,Belle Vie Food & Wine,11916 WILSHIRE BLVD,11916 WILSHIRE BLVD,30,3,100.0,$$,wine_bars,french,90025,34.0460166931,-118.464599609,73,4.5,False
195,benitos-taco-shop-los-angeles-6,BENITOS,Benito's Taco Shop,11614 SANTA MONICA BLVD,11614 SANTA MONICA BLVD,30,3,91.0,$,mexican,mexican,90025,34.0443683,-118.4542892,331,3.5,False
196,benitos-taco-shop-los-angeles-2,BENITOS TACO SHOP,Benito's Taco Shop,7912 BEVERLY BLVD,7912 BEVERLY BLVD,30,3,90.0,$,mexican,mexican,90048,34.0758132935,-118.362281799,242,3.5,False
197,bennetts-ice-cream-at-the-farmers-market-los-angeles,BENNETTS ICE CREAM,Bennett's Ice Cream At the Farmers Market,6333 W 3RD ST,6333 W 3RD ST,30,1,97.0,$,icecream,icecream,90036,34.0720532659,-118.359845304,191,3.5,False
198,bento-box-express-los-angeles,BENTO BOX EXPRESS,Bento Box Express,4632 SANTA MONICA BLVD,4632 SANTA MONICA BLVD,30,3,92.0,$,korean,korean,90029,34.09053,-118.290573,5,3.0,True
199,bentomo-los-angeles-3,BENTOMO,Bentomo,1831 S LA CIENEGA BLVD,1831 S LA CIENEGA BLVD,30,3,90.0,$,japanese,korean,90035,34.0435872227,-118.376690447,15,4.0,False
200,bernies-teriyaki-los-angeles,BERNIES TERIBURGER,Bernie's Teriyaki,318 GLENDALE BLVD,318 GLENDALE BLVD,60,3,87.0,$,asianfusion,burgers,90026,34.0659876,-118.2601812,231,4.0,False
201,berris-kitchen-los-angeles-4,BERRIS KITCHEN,Berri's Kitchen,11078 SANTA MONICA BLVD,11078 SANTA MONICA BLVD,30,3,93.0,$$,pizza,fooddeliveryservices,90025,34.0476970375,-118.443829492,182,3.5,False
202,berris-cafe-los-angeles-8,BERRIS PIZZA,Berri's Cafe,8412 W 3RD ST,8412 W 3RD ST,150,3,91.0,$$,pizza,italian,90048,34.072995,-118.37375,561,3.0,False
203,berry-best-yogurt-los-angeles,BERRY BEST,Berry Best Yogurt,3333 S HOOVER ST,3333 S HOOVER ST,30,1,98.0,,icecream,icecream,90007,34.0253388137,-118.284008726,1,4.0,True
204,berry-bowl-los-angeles,BERRY BOWL,Berry Bowl,5056 YORK BLVD,5056 YORK BLVD,30,2,90.0,$,raw_food,juicebars,90042,34.1209645341,-118.205111542,214,4.0,False
205,beso-restaurant-los-angeles,BESO,Beso Restaurant,6350 W HOLLYWOOD BLVD,6350 W HOLLYWOOD BLVD,151,3,90.0,$$$,latin,latin,90028,34.1014714503,-118.328314396,1217,3.0,True
206,best-burger-los-angeles-2,BEST BURGER,Best Burger,3533 S WESTERN AVE,3533 S WESTERN AVE,30,2,94.0,$,burgers,burgers,90018,34.02399,-118.30908,44,4.0,False
207,best-burger-los-angeles,BEST BURGER,Best Burger,4531 W WASHINGTON BLVD,4531 W WASHINGTON BLVD,30,3,96.0,$,burgers,burgers,90016,34.0400352478,-118.338378906,21,3.5,False
208,best-fish-taco-in-ensenada-los-angeles,BEST FISH TACO IN ENSENADA,Best Fish Taco In Ensenada,1650 N HILLHURST AVE,1650 N HILLHURST AVE,60,3,96.0,$,mexican,mexican,90027,34.1010002,-118.2872851,1807,4.0,False
209,bettys-diner-los-angeles,BETTYS DINER,Betty's Diner,2819 N BROADWAY,2819 N BROADWAY,60,3,95.0,$,diners,burgers,90031,34.074028,-118.212348,25,4.0,False
210,beverly-elite-cafe-los-angeles,BEVERLY ELITE CAFE,Beverly Elite Cafe,7115 BEVERLY BLVD,7115 BEVERLY BLVD,30,2,98.0,$$,coffee,bakeries,90036,34.0762949,-118.3446599,15,3.0,False
211,beverly-glen-deli-los-angeles,BEVERLY GLEN DELI,Beverly Glen Deli,2948 N BEVERLY GLEN CIR,2948 N BEVERLY GLEN CIR,60,3,90.0,$$,delis,sandwiches,90077,34.1276203,-118.4444309,106,3.0,False
212,beverlywood-bakery-los-angeles,BEVERLYWOOD BAKERY,Beverlywood Bakery,9128 W PICO BLVD,9128 W PICO BLVD,30,2,92.0,$$,bakeries,bakeries,90035,34.0551451,-118.3908333,133,3.5,False
213,bezians-bakery-los-angeles,BEZIANS BAKERY,Bezian's Bakery,4715 SANTA MONICA BLVD,4715 SANTA MONICA BLVD,30,2,97.0,$$,bakeries,foodstands,90029,34.09104,-118.29252,52,4.5,False
214,biancas-deli-and-cafe-los-angeles-2,BIANCAS DELI,Bianca's Deli & Cafe,1307 N VERMONT AVE,1307 N VERMONT AVE,30,3,96.0,$,delis,armenian,90027,34.0959968567,-118.292129517,100,4.0,False
215,bianconi-los-angeles-2,BIANCONI,Bianconi,8338 W 3RD ST,8338 W 3RD ST,60,3,90.0,$$$,italian,italian,90048,34.072636,-118.3713994,48,4.0,False
216,dona-bibis-restaurant-los-angeles-3,BIBiS CAFE,Dona Bibi's Restaurant,2400 W 7TH ST,2400 W 7TH ST,60,3,90.0,$,honduran,honduran,90057,34.0577596,-118.2803144,52,4.0,False
217,bierbeisl-imbiss-los-angeles,BIER BEISL,BierBeisl Imbiss,541 S SPRING ST,541 S SPRING ST,60,3,96.0,$$,austrian,bakeries,90013,34.0466319,-118.2507265,197,4.0,True
218,biergarten-los-angeles,BIERGARTEN,Biergarten,206 N WESTERN AVE,206 N WESTERN AVE,150,3,91.0,$$,gastropubs,korean,90004,34.0748525742,-118.308902979,653,4.0,False
219,big-jims-donuts-los-angeles,BIG JIMS DONUTS,Big Jim's Donuts,2401 E WHITTIER BLVD,2401 E WHITTIER BLVD,30,2,98.0,$,donuts,donuts,90023,34.0344734192,-118.215194702,8,4.5,False
220,big-jims-donuts-los-angeles-3,BIG JIMS DONUTS,Big Jim's Donuts,702 N VERMONT AVE,702 N VERMONT AVE,30,2,90.0,$,donuts,donuts,90029,34.0837452561,-118.291657716,14,5.0,False
221,big-mamas-and-papas-pizzeria-los-angeles,BIG MAMAS & PAPA PIZZERIA,Big Mama's & Papa's Pizzeria,7353 W SUNSET BLVD,7353 W SUNSET BLVD,30,3,92.0,$$,pizza,newamerican,90046,34.09836,-118.35031,167,3.0,False
222,big-mamas-and-papas-pizzeria-los-angeles-2,BIG MAMAS & PAPAS PIZZERIA,Big Mama's & Papa's Pizzeria,657 S FLOWER ST,657 S FLOWER ST,30,2,97.0,$,pizza,pizza,90017,34.0491105616,-118.25845398,189,3.5,False
223,big-man-bakes-los-angeles,BIG MAN BAKES,Big Man Bakes,413 S MAIN ST,413 S MAIN ST,30,1,98.0,$,desserts,bakeries,90013,34.0477794665,-118.247820617,1092,4.0,False
224,big-sugar-bakeshop-los-angeles-6,BIG SUGAR BAKE SHOP,Big Sugar Bakeshop,612 S FLOWER ST,612 S FLOWER ST,30,3,97.0,$,bakeries,cupcakes,90017,34.0491913069,-118.257576335,74,4.0,False
225,big-tummy-submarine-sandwiches-los-angeles,BIG TUMMY SANDWICHES,Big Tummy Submarine Sandwiches,3277 N SAN FERNANDO RD,3277 N SAN FERNANDO RD,30,3,91.0,$,tradamerican,tradamerican,90065,34.1175484657,-118.248442635,25,4.0,False
226,big-wangs-hollywood-los-angeles-2,BIG WANGS,Big Wangs Hollywood,1562 N CAHUENGA BLVD,1562 N CAHUENGA BLVD,150,3,90.0,$$,sportsbars,tradamerican,90028,34.0995229,-118.3293549,865,3.0,False
227,big-wangs-los-angeles-2,BIG WANGS,Big Wangs,801 S GRAND AVE,801 S GRAND AVE,151,3,94.0,$$,sportsbars,tradamerican,90017,34.0455882883,-118.258656594,768,3.0,False
228,billingsleys-los-angeles,BILLINGSLEYS,Billingsley's Restaurant,11326 PICO BLVD,11326 PICO BLVD,151,3,90.0,$$,steak,steak,90064,34.0346664968,-118.439356965,224,3.5,False
229,billingsleys-los-angeles,BILLINGSLEYS,Billingsley's Restaurant,11326 W PICO BLVD,11326 W PICO BLVD,151,3,82.0,$$,steak,steak,90064,34.0346664968,-118.439356965,224,3.5,False
230,bills-drive-in-los-angeles,BILLS DRIVE IN,Bill's Drive In,1664 E FLORENCE AVE,1664 E FLORENCE AVE,30,3,98.0,$,burgers,burgers,90001,33.9746450633,-118.243788332,26,4.5,False
231,bills-taco-house-3-los-angeles-3,BILLS TACOS,Bill's Taco House 3,3292 W SLAUSON AVE,3292 W SLAUSON AVE,30,3,90.0,$,mexican,mexican,90043,33.9883338872,-118.329982159,91,4.0,False
232,biobar-los-angeles,BIOBAR,BioBar,11966 WILSHIRE BLVD,11966 WILSHIRE BLVD,30,3,95.0,$$,sandwiches,salad,90025,34.0453491,-118.4654465,45,4.0,False
233,bionicos-la-palapa-los-angeles-2,BIONICOS LA PALAPA,Bionicos La Palapa,5560 N FIGUEROA ST,5560 N FIGUEROA ST,30,2,90.0,$,juicebars,shavedice,90042,34.1085395813,-118.194152832,66,4.5,False
234,bionicos-marisol-los-angeles,BIONICOS MARISOL,Bionicos Marisol,4501 S ALAMEDA ST,4501 S ALAMEDA ST,30,2,93.0,,desserts,mexican,90058,34.0024414062,-118.24055481,4,3.5,False
235,birch-los-angeles,BIRCH,Birch,1634 N CAHUENGA BLVD,1634 N CAHUENGA BLVD,60,3,94.0,$$$,newamerican,seafood,90028,34.10091,-118.32927,312,4.0,False
236,birdies-los-angeles-3,BIRDIES,Birdies,314 W OLYMPIC BLVD,314 W OLYMPIC BLVD,30,3,91.0,$$,chickenshop,donuts,90015,34.041765,-118.259051,543,4.0,False
237,birds-nest-cafe-los-angeles,BIRDS NEST CAFE,Bird's Nest Cafe,2403 S VERMONT AVE,2403 S VERMONT AVE,30,3,99.0,$$,cafes,breakfast_brunch,90007,34.0343223764,-118.291765631,108,4.5,False
238,birds-rotisserie-chicken-cafe-and-bar-los-angeles,BIRDS ROTISSERIE CHICKEN CAFE,Birds Rotisserie Chicken Cafe & Bar,5925 FRANKLIN AVE,5925 FRANKLIN AVE,150,3,95.0,$$,newamerican,bars,90028,34.1053834529,-118.318904113,780,4.0,False
239,birrieria-baldomero-los-angeles,BIRRIERIA BALDOMERO,Birrieria Baldomero,3200 S MAPLE AVE,3200 S MAPLE AVE,30,3,95.0,$$,mexican,mexican,90011,34.0186653137,-118.268302917,22,4.5,False
240,birrieria-chalio-los-angeles,BIRRIERIA CHALIO,Birrieria Chalio,3580 E 1ST ST,3580 E 1ST ST,150,3,92.0,$$,mexican,mexican,90063,34.0359697491,-118.189687505,84,4.0,False
241,birrieria-lalos-los-angeles,BIRRIERIA LALOS,Birrieria Lalo's,4303 S MAIN ST,4303 S MAIN ST,150,3,97.0,$,diners,beerbar,90037,34.00547,-118.27434,9,3.0,False
242,birrieria-tlaquepaque-los-angeles-3,BIRRIERIA TLAQUEPAQUE,Birrieria Tlaquepaque,1734 E FLORENCE AVE,1734 E FLORENCE AVE,30,3,98.0,$$,mexican,mexican,90001,33.9744262695,-118.241905212,47,4.0,False
243,bistro-on-the-boulevard-los-angeles,BISTRO ON THE BOULEVARD,Bistro On The Boulevard,3424 WILSHIRE BLVD,3424 WILSHIRE BLVD,60,3,90.0,$,breakfast_brunch,tradamerican,90010,34.060958,-118.298398,106,4.5,False
244,black-swan-cafe-los-angeles-2,BLACK SWAN CAFE,Black Swan Cafe,440 N LA CIENEGA BLVD,440 N LA CIENEGA BLVD,30,2,91.0,$,cafes,sandwiches,90048,34.07924,-118.37617,17,5.0,False
